CD_RGINT,NM_RGINT,SIGLA_UF,ano,cultura,area_ha
1303,Lábrea,AM,2019,algodao_herbaceo,0
1303,Lábrea,AM,2019,cana,15
1303,Lábrea,AM,2019,milho,1738
1303,Lábrea,AM,2019,soja,2500
1303,Lábrea,AM,2020,algodao_arboreo,0
1303,Lábrea,AM,2020,algodao_herbaceo,0
1303,Lábrea,AM,2020,cana,16
1303,Lábrea,AM,2020,milho,1793
1303,Lábrea,AM,2020,soja,2700
1303,Lábrea,AM,2021,algodao_arboreo,0
1303,Lábrea,AM,2021,algodao_herbaceo,0
1303,Lábrea,AM,2021,cana,15
1303,Lábrea,AM,2021,milho,1799
1303,Lábrea,AM,2021,soja,3000
1303,Lábrea,AM,2022,algodao_arboreo,0
1303,Lábrea,AM,2022,algodao_herbaceo,0
1303,Lábrea,AM,2022,cana,45
1303,Lábrea,AM,2022,milho,1306
1303,Lábrea,AM,2022,soja,5900
1303,Lábrea,AM,2023,algodao_arboreo,0
1303,Lábrea,AM,2023,algodao_herbaceo,0
1303,Lábrea,AM,2023,cana,29
1303,Lábrea,AM,2023,milho,2143
1303,Lábrea,AM,2023,soja,8237
1303,Lábrea,AM,2024,algodao_arboreo,0
1303,Lábrea,AM,2024,algodao_herbaceo,0
1303,Lábrea,AM,2024,cana,47
1303,Lábrea,AM,2024,milho,5070
1303,Lábrea,AM,2024,soja,24407
1304,Parintins,AM,2008,algodao_arboreo,0
1304,Parintins,AM,2008,algodao_herbaceo,0
1304,Parintins,AM,2008,cana,409
1304,Parintins,AM,2008,milho,1685
1304,Parintins,AM,2008,soja,0
1304,Parintins,AM,2009,algodao_arboreo,0
1304,Parintins,AM,2009,algodao_herbaceo,0
1304,Parintins,AM,2009,cana,422
1304,Parintins,AM,2009,milho,1685
1304,Parintins,AM,2009,soja,0
1304,Parintins,AM,2010,algodao_arboreo,0
1304,Parintins,AM,2010,algodao_herbaceo,0
1304,Parintins,AM,2010,cana,579
1304,Parintins,AM,2010,milho,2000
1304,Parintins,AM,2010,soja,0
1304,Parintins,AM,2011,algodao_arboreo,0
1304,Parintins,AM,2011,algodao_herbaceo,0
1304,Parintins,AM,2011,cana,547
1304,Parintins,AM,2011,milho,2492
1304,Parintins,AM,2011,soja,0
1304,Parintins,AM,2012,algodao_arboreo,0
1304,Parintins,AM,2012,algodao_herbaceo,0
1304,Parintins,AM,2012,cana,131
1304,Parintins,AM,2012,milho,2448
1304,Parintins,AM,2012,soja,0
1304,Parintins,AM,2013,algodao_arboreo,0
1304,Parintins,AM,2013,algodao_herbaceo,0
1304,Parintins,AM,2013,cana,140
1304,Parintins,AM,2013,milho,1359
1304,Parintins,AM,2013,soja,0
1304,Parintins,AM,2014,algodao_arboreo,0
1304,Parintins,AM,2014,algodao_herbaceo,0
1304,Parintins,AM,2014,cana,109
1304,Parintins,AM,2014,milho,703
1304,Parintins,AM,2014,soja,0
1304,Parintins,AM,2015,algodao_arboreo,0
1304,Parintins,AM,2015,algodao_herbaceo,0
1304,Parintins,AM,2015,cana,62
1304,Parintins,AM,2015,milho,869
1304,Parintins,AM,2015,soja,0
1304,Parintins,AM,2016,algodao_arboreo,0
1304,Parintins,AM,2016,algodao_herbaceo,0
1304,Parintins,AM,2016,cana,69
1304,Parintins,AM,2016,milho,686
1304,Parintins,AM,2016,soja,0
1304,Parintins,AM,2017,algodao_arboreo,0
1304,Parintins,AM,2017,algodao_herbaceo,0
1304,Parintins,AM,2017,cana,28
1304,Parintins,AM,2017,milho,396
1304,Parintins,AM,2017,soja,0
1304,Parintins,AM,2018,algodao_arboreo,0
1304,Parintins,AM,2018,algodao_herbaceo,0
1304,Parintins,AM,2018,cana,40
1304,Parintins,AM,2018,milho,380
1304,Parintins,AM,2018,soja,0
1304,Parintins,AM,2019,algodao_arboreo,0
1304,Parintins,AM,2019,algodao_herbaceo,0
1304,Parintins,AM,2019,cana,38
1304,Parintins,AM,2019,milho,239
1304,Parintins,AM,2019,soja,0
1304,Parintins,AM,2020,algodao_arboreo,0
1304,Parintins,AM,2020,algodao_herbaceo,0
1304,Parintins,AM,2020,cana,40
1304,Parintins,AM,2020,milho,243
1304,Parintins,AM,2020,soja,0
1304,Parintins,AM,2021,algodao_arboreo,0
1304,Parintins,AM,2021,algodao_herbaceo,0
1304,Parintins,AM,2021,cana,21
1304,Parintins,AM,2021,milho,188
1304,Parintins,AM,2021,soja,0
1304,Parintins,AM,2022,algodao_arboreo,0
1304,Parintins,AM,2022,algodao_herbaceo,0
1304,Parintins,AM,2022,cana,22
1304,Parintins,AM,2022,milho,181
1304,Parintins,AM,2022,soja,0
1304,Parintins,AM,2023,algodao_arboreo,0
1304,Parintins,AM,2023,algodao_herbaceo,0
1304,Parintins,AM,2023,cana,45
1304,Parintins,AM,2023,milho,112
1304,Parintins,AM,2023,soja,0
1304,Parintins,AM,2024,algodao_arboreo,0
1304,Parintins,AM,2024,algodao_herbaceo,0
1304,Parintins,AM,2024,cana,48
1304,Parintins,AM,2024,milho,116
1304,Parintins,AM,2024,soja,0
1401,Boa Vista,RR,2008,algodao_arboreo,0
1401,Boa Vista,RR,2008,algodao_herbaceo,0
1401,Boa Vista,RR,2008,cana,326
1401,Boa Vista,RR,2008,milho,4050
1401,Boa Vista,RR,2008,soja,7400
1401,Boa Vista,RR,2009,algodao_arboreo,0
1401,Boa Vista,RR,2009,algodao_herbaceo,0
1401,Boa Vista,RR,2009,cana,326
1401,Boa Vista,RR,2009,milho,4050
1401,Boa Vista,RR,2009,soja,1400
1401,Boa Vista,RR,2010,algodao_arboreo,0
1401,Boa Vista,RR,2010,algodao_herbaceo,0
1401,Boa Vista,RR,2010,cana,330
1401,Boa Vista,RR,2010,milho,4050
1401,Boa Vista,RR,2010,soja,1400
1401,Boa Vista,RR,2011,algodao_arboreo,0
1401,Boa Vista,RR,2011,algodao_herbaceo,0
1401,Boa Vista,RR,2011,cana,331
1401,Boa Vista,RR,2011,milho,4050
1401,Boa Vista,RR,2011,soja,3600
1401,Boa Vista,RR,2012,algodao_arboreo,0
1401,Boa Vista,RR,2012,algodao_herbaceo,0
1401,Boa Vista,RR,2012,cana,331
1401,Boa Vista,RR,2012,milho,4050
1401,Boa Vista,RR,2012,soja,5000
1401,Boa Vista,RR,2013,algodao_arboreo,0
1401,Boa Vista,RR,2013,algodao_herbaceo,0
1401,Boa Vista,RR,2013,cana,311
1401,Boa Vista,RR,2013,milho,4175
1401,Boa Vista,RR,2013,soja,14900
1401,Boa Vista,RR,2014,algodao_arboreo,0
1401,Boa Vista,RR,2014,algodao_herbaceo,0
1401,Boa Vista,RR,2014,cana,217
1401,Boa Vista,RR,2014,milho,4325
1401,Boa Vista,RR,2014,soja,16000
1401,Boa Vista,RR,2015,algodao_arboreo,0
1401,Boa Vista,RR,2015,algodao_herbaceo,900
1401,Boa Vista,RR,2015,cana,137
1401,Boa Vista,RR,2015,milho,3094
1401,Boa Vista,RR,2015,soja,23725
1401,Boa Vista,RR,2016,algodao_arboreo,0
1401,Boa Vista,RR,2016,algodao_herbaceo,900
1401,Boa Vista,RR,2016,cana,136
1401,Boa Vista,RR,2016,milho,3730
1401,Boa Vista,RR,2016,soja,23900
1401,Boa Vista,RR,2017,algodao_arboreo,0
1401,Boa Vista,RR,2017,algodao_herbaceo,2500
1401,Boa Vista,RR,2017,cana,130
1401,Boa Vista,RR,2017,milho,5453
1401,Boa Vista,RR,2017,soja,18395
1401,Boa Vista,RR,2018,algodao_arboreo,0
1401,Boa Vista,RR,2018,algodao_herbaceo,0
1401,Boa Vista,RR,2018,cana,91
1401,Boa Vista,RR,2018,milho,8010
1401,Boa Vista,RR,2018,soja,35470
1401,Boa Vista,RR,2019,algodao_arboreo,0
1401,Boa Vista,RR,2019,algodao_herbaceo,0
1401,Boa Vista,RR,2019,cana,110
1401,Boa Vista,RR,2019,milho,8990
1401,Boa Vista,RR,2019,soja,39600
1401,Boa Vista,RR,2020,algodao_arboreo,0
1401,Boa Vista,RR,2020,algodao_herbaceo,0
1401,Boa Vista,RR,2020,cana,100
1401,Boa Vista,RR,2020,milho,13060
1401,Boa Vista,RR,2020,soja,49400
1401,Boa Vista,RR,2021,algodao_arboreo,0
1401,Boa Vista,RR,2021,algodao_herbaceo,0
1401,Boa Vista,RR,2021,cana,134
1401,Boa Vista,RR,2021,milho,19820
1401,Boa Vista,RR,2021,soja,69790
1401,Boa Vista,RR,2022,algodao_arboreo,0
1401,Boa Vista,RR,2022,algodao_herbaceo,0
1401,Boa Vista,RR,2022,cana,135
1401,Boa Vista,RR,2022,milho,15170
1401,Boa Vista,RR,2022,soja,99768
1401,Boa Vista,RR,2023,algodao_arboreo,0
1401,Boa Vista,RR,2023,algodao_herbaceo,0
1401,Boa Vista,RR,2023,cana,130
1401,Boa Vista,RR,2023,milho,12332
1401,Boa Vista,RR,2023,soja,124622
1401,Boa Vista,RR,2024,algodao_arboreo,0
1401,Boa Vista,RR,2024,algodao_herbaceo,0
1401,Boa Vista,RR,2024,cana,115
1401,Boa Vista,RR,2024,milho,15696
1401,Boa Vista,RR,2024,soja,112590
1402,Rorainópolis - Caracaraí,RR,2008,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2008,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2008,cana,233
1402,Rorainópolis - Caracaraí,RR,2008,milho,2450
1402,Rorainópolis - Caracaraí,RR,2008,soja,600
1402,Rorainópolis - Caracaraí,RR,2009,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2009,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2009,cana,233
1402,Rorainópolis - Caracaraí,RR,2009,milho,2450
1402,Rorainópolis - Caracaraí,RR,2009,soja,0
1402,Rorainópolis - Caracaraí,RR,2010,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2010,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2010,cana,233
1402,Rorainópolis - Caracaraí,RR,2010,milho,2450
1402,Rorainópolis - Caracaraí,RR,2010,soja,0
1402,Rorainópolis - Caracaraí,RR,2011,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2011,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2011,cana,233
1402,Rorainópolis - Caracaraí,RR,2011,milho,2450
1402,Rorainópolis - Caracaraí,RR,2011,soja,0
1402,Rorainópolis - Caracaraí,RR,2012,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2012,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2012,cana,235
1402,Rorainópolis - Caracaraí,RR,2012,milho,2450
1402,Rorainópolis - Caracaraí,RR,2012,soja,0
1402,Rorainópolis - Caracaraí,RR,2013,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2013,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2013,cana,164
1402,Rorainópolis - Caracaraí,RR,2013,milho,1886
1402,Rorainópolis - Caracaraí,RR,2013,soja,0
1402,Rorainópolis - Caracaraí,RR,2014,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2014,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2014,cana,164
1402,Rorainópolis - Caracaraí,RR,2014,milho,1856
1402,Rorainópolis - Caracaraí,RR,2014,soja,0
1402,Rorainópolis - Caracaraí,RR,2015,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2015,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2015,cana,153
1402,Rorainópolis - Caracaraí,RR,2015,milho,2127
1402,Rorainópolis - Caracaraí,RR,2015,soja,95
1402,Rorainópolis - Caracaraí,RR,2016,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2016,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2016,cana,110
1402,Rorainópolis - Caracaraí,RR,2016,milho,1400
1402,Rorainópolis - Caracaraí,RR,2016,soja,135
1402,Rorainópolis - Caracaraí,RR,2017,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2017,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2017,cana,108
1402,Rorainópolis - Caracaraí,RR,2017,milho,1172
1402,Rorainópolis - Caracaraí,RR,2017,soja,330
1402,Rorainópolis - Caracaraí,RR,2018,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2018,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2018,cana,69
1402,Rorainópolis - Caracaraí,RR,2018,milho,1145
1402,Rorainópolis - Caracaraí,RR,2018,soja,2200
1402,Rorainópolis - Caracaraí,RR,2019,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2019,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2019,cana,100
1402,Rorainópolis - Caracaraí,RR,2019,milho,631
1402,Rorainópolis - Caracaraí,RR,2019,soja,330
1402,Rorainópolis - Caracaraí,RR,2020,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2020,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2020,cana,100
1402,Rorainópolis - Caracaraí,RR,2020,milho,840
1402,Rorainópolis - Caracaraí,RR,2020,soja,400
1402,Rorainópolis - Caracaraí,RR,2021,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2021,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2021,cana,30
1402,Rorainópolis - Caracaraí,RR,2021,milho,1553
1402,Rorainópolis - Caracaraí,RR,2021,soja,1388
1402,Rorainópolis - Caracaraí,RR,2022,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2022,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2022,cana,55
1402,Rorainópolis - Caracaraí,RR,2022,milho,550
1402,Rorainópolis - Caracaraí,RR,2022,soja,3017
1402,Rorainópolis - Caracaraí,RR,2023,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2023,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2023,cana,55
1402,Rorainópolis - Caracaraí,RR,2023,milho,1442
1402,Rorainópolis - Caracaraí,RR,2023,soja,3575
1402,Rorainópolis - Caracaraí,RR,2024,algodao_arboreo,0
1402,Rorainópolis - Caracaraí,RR,2024,algodao_herbaceo,0
1402,Rorainópolis - Caracaraí,RR,2024,cana,45
1402,Rorainópolis - Caracaraí,RR,2024,milho,2462
1402,Rorainópolis - Caracaraí,RR,2024,soja,4625
1501,Belém,PA,2008,algodao_arboreo,0
1501,Belém,PA,2008,algodao_herbaceo,0
1501,Belém,PA,2008,cana,145
1501,Belém,PA,2008,milho,6985
1501,Belém,PA,2008,soja,0
1501,Belém,PA,2009,algodao_arboreo,0
1501,Belém,PA,2009,algodao_herbaceo,0
1501,Belém,PA,2009,cana,147
1501,Belém,PA,2009,milho,6650
1501,Belém,PA,2009,soja,0
1501,Belém,PA,2010,algodao_arboreo,0
1501,Belém,PA,2010,algodao_herbaceo,0
1501,Belém,PA,2010,cana,142
1501,Belém,PA,2010,milho,6570
1501,Belém,PA,2010,soja,120
1501,Belém,PA,2011,algodao_arboreo,0
1501,Belém,PA,2011,algodao_herbaceo,0
1501,Belém,PA,2011,cana,143
1501,Belém,PA,2011,milho,8065
1501,Belém,PA,2011,soja,200
1501,Belém,PA,2012,algodao_arboreo,0
1501,Belém,PA,2012,algodao_herbaceo,0
1501,Belém,PA,2012,cana,143
1501,Belém,PA,2012,milho,9035
1501,Belém,PA,2012,soja,700
1501,Belém,PA,2013,algodao_arboreo,0
1501,Belém,PA,2013,algodao_herbaceo,0
1501,Belém,PA,2013,cana,147
1501,Belém,PA,2013,milho,8235
1501,Belém,PA,2013,soja,900
1501,Belém,PA,2014,algodao_arboreo,0
1501,Belém,PA,2014,algodao_herbaceo,0
1501,Belém,PA,2014,cana,137
1501,Belém,PA,2014,milho,7935
1501,Belém,PA,2014,soja,3000
1501,Belém,PA,2015,algodao_arboreo,0
1501,Belém,PA,2015,algodao_herbaceo,0
1501,Belém,PA,2015,cana,130
1501,Belém,PA,2015,milho,10590
1501,Belém,PA,2015,soja,4370
1501,Belém,PA,2016,algodao_arboreo,0
1501,Belém,PA,2016,algodao_herbaceo,0
1501,Belém,PA,2016,cana,115
1501,Belém,PA,2016,milho,10275
1501,Belém,PA,2016,soja,6000
1501,Belém,PA,2017,algodao_arboreo,0
1501,Belém,PA,2017,algodao_herbaceo,0
1501,Belém,PA,2017,cana,265
1501,Belém,PA,2017,milho,8860
1501,Belém,PA,2017,soja,5000
1501,Belém,PA,2018,algodao_arboreo,0
1501,Belém,PA,2018,algodao_herbaceo,0
1501,Belém,PA,2018,cana,115
1501,Belém,PA,2018,milho,13975
1501,Belém,PA,2018,soja,11000
1501,Belém,PA,2019,algodao_arboreo,0
1501,Belém,PA,2019,algodao_herbaceo,0
1501,Belém,PA,2019,cana,115
1501,Belém,PA,2019,milho,18016
1501,Belém,PA,2019,soja,11000
1501,Belém,PA,2020,algodao_arboreo,0
1501,Belém,PA,2020,algodao_herbaceo,0
1501,Belém,PA,2020,cana,115
1501,Belém,PA,2020,milho,24676
1501,Belém,PA,2020,soja,17500
1501,Belém,PA,2021,algodao_arboreo,0
1501,Belém,PA,2021,algodao_herbaceo,0
1501,Belém,PA,2021,cana,115
1501,Belém,PA,2021,milho,24666
1501,Belém,PA,2021,soja,17500
1501,Belém,PA,2022,algodao_arboreo,0
1501,Belém,PA,2022,algodao_herbaceo,0
1501,Belém,PA,2022,cana,115
1501,Belém,PA,2022,milho,22666
1501,Belém,PA,2022,soja,17500
1501,Belém,PA,2023,algodao_arboreo,0
1501,Belém,PA,2023,algodao_herbaceo,0
1501,Belém,PA,2023,cana,115
1501,Belém,PA,2023,milho,22666
1501,Belém,PA,2023,soja,17500
1501,Belém,PA,2024,algodao_arboreo,0
1501,Belém,PA,2024,algodao_herbaceo,0
1501,Belém,PA,2024,cana,125
1501,Belém,PA,2024,milho,23526
1501,Belém,PA,2024,soja,22500
1502,Castanhal,PA,2008,algodao_arboreo,0
1502,Castanhal,PA,2008,algodao_herbaceo,0
1502,Castanhal,PA,2008,cana,6800
1502,Castanhal,PA,2008,milho,69388
1502,Castanhal,PA,2008,soja,24720
1502,Castanhal,PA,2009,algodao_arboreo,0
1502,Castanhal,PA,2009,algodao_herbaceo,0
1502,Castanhal,PA,2009,cana,8700
1502,Castanhal,PA,2009,milho,55450
1502,Castanhal,PA,2009,soja,30075
1502,Castanhal,PA,2010,algodao_arboreo,0
1502,Castanhal,PA,2010,algodao_herbaceo,0
1502,Castanhal,PA,2010,cana,9962
1502,Castanhal,PA,2010,milho,50723
1502,Castanhal,PA,2010,soja,45100
1502,Castanhal,PA,2011,algodao_arboreo,0
1502,Castanhal,PA,2011,algodao_herbaceo,0
1502,Castanhal,PA,2011,cana,11605
1502,Castanhal,PA,2011,milho,51638
1502,Castanhal,PA,2011,soja,61148
1502,Castanhal,PA,2012,algodao_arboreo,0
1502,Castanhal,PA,2012,algodao_herbaceo,0
1502,Castanhal,PA,2012,cana,12005
1502,Castanhal,PA,2012,milho,62784
1502,Castanhal,PA,2012,soja,62354
1502,Castanhal,PA,2013,algodao_arboreo,0
1502,Castanhal,PA,2013,algodao_herbaceo,0
1502,Castanhal,PA,2013,cana,12505
1502,Castanhal,PA,2013,milho,46664
1502,Castanhal,PA,2013,soja,98466
1502,Castanhal,PA,2014,algodao_arboreo,0
1502,Castanhal,PA,2014,algodao_herbaceo,0
1502,Castanhal,PA,2014,cana,12505
1502,Castanhal,PA,2014,milho,39249
1502,Castanhal,PA,2014,soja,106309
1502,Castanhal,PA,2015,algodao_arboreo,0
1502,Castanhal,PA,2015,algodao_herbaceo,0
1502,Castanhal,PA,2015,cana,12505
1502,Castanhal,PA,2015,milho,61288
1502,Castanhal,PA,2015,soja,197319
1502,Castanhal,PA,2016,algodao_arboreo,0
1502,Castanhal,PA,2016,algodao_herbaceo,0
1502,Castanhal,PA,2016,cana,12506
1502,Castanhal,PA,2016,milho,40595
1502,Castanhal,PA,2016,soja,218963
1502,Castanhal,PA,2017,algodao_arboreo,0
1502,Castanhal,PA,2017,algodao_herbaceo,0
1502,Castanhal,PA,2017,cana,12004
1502,Castanhal,PA,2017,milho,41210
1502,Castanhal,PA,2017,soja,255645
1502,Castanhal,PA,2018,algodao_arboreo,0
1502,Castanhal,PA,2018,algodao_herbaceo,0
1502,Castanhal,PA,2018,cana,13080
1502,Castanhal,PA,2018,milho,41846
1502,Castanhal,PA,2018,soja,304100
1502,Castanhal,PA,2019,algodao_arboreo,0
1502,Castanhal,PA,2019,algodao_herbaceo,0
1502,Castanhal,PA,2019,cana,14507
1502,Castanhal,PA,2019,milho,42955
1502,Castanhal,PA,2019,soja,304300
1502,Castanhal,PA,2020,algodao_arboreo,0
1502,Castanhal,PA,2020,algodao_herbaceo,0
1502,Castanhal,PA,2020,cana,14515
1502,Castanhal,PA,2020,milho,46945
1502,Castanhal,PA,2020,soja,313000
1502,Castanhal,PA,2021,algodao_arboreo,0
1502,Castanhal,PA,2021,algodao_herbaceo,0
1502,Castanhal,PA,2021,cana,14525
1502,Castanhal,PA,2021,milho,48325
1502,Castanhal,PA,2021,soja,339027
1502,Castanhal,PA,2022,algodao_arboreo,0
1502,Castanhal,PA,2022,algodao_herbaceo,0
1502,Castanhal,PA,2022,cana,17115
1502,Castanhal,PA,2022,milho,74450
1502,Castanhal,PA,2022,soja,383090
1502,Castanhal,PA,2023,algodao_arboreo,0
1502,Castanhal,PA,2023,algodao_herbaceo,0
1502,Castanhal,PA,2023,cana,17115
1502,Castanhal,PA,2023,milho,100652
1502,Castanhal,PA,2023,soja,513000
1502,Castanhal,PA,2024,algodao_arboreo,0
1502,Castanhal,PA,2024,algodao_herbaceo,0
1502,Castanhal,PA,2024,cana,17115
1502,Castanhal,PA,2024,milho,101257
1502,Castanhal,PA,2024,soja,513500
1503,Marabá,PA,2008,algodao_arboreo,0
1503,Marabá,PA,2008,algodao_herbaceo,0
1503,Marabá,PA,2008,cana,12
1503,Marabá,PA,2008,milho,60460
1503,Marabá,PA,2008,soja,150
1503,Marabá,PA,2009,algodao_arboreo,0
1503,Marabá,PA,2009,algodao_herbaceo,0
1503,Marabá,PA,2009,cana,12
1503,Marabá,PA,2009,milho,57699
1503,Marabá,PA,2009,soja,320
1503,Marabá,PA,2010,algodao_arboreo,0
1503,Marabá,PA,2010,algodao_herbaceo,0
1503,Marabá,PA,2010,cana,16
1503,Marabá,PA,2010,milho,55255
1503,Marabá,PA,2010,soja,420
1503,Marabá,PA,2011,algodao_arboreo,0
1503,Marabá,PA,2011,algodao_herbaceo,0
1503,Marabá,PA,2011,cana,116
1503,Marabá,PA,2011,milho,58775
1503,Marabá,PA,2011,soja,2000
1503,Marabá,PA,2012,algodao_arboreo,0
1503,Marabá,PA,2012,algodao_herbaceo,0
1503,Marabá,PA,2012,cana,425
1503,Marabá,PA,2012,milho,53725
1503,Marabá,PA,2012,soja,8000
1503,Marabá,PA,2013,algodao_arboreo,0
1503,Marabá,PA,2013,algodao_herbaceo,0
1503,Marabá,PA,2013,cana,425
1503,Marabá,PA,2013,milho,59335
1503,Marabá,PA,2013,soja,13100
1503,Marabá,PA,2014,algodao_arboreo,0
1503,Marabá,PA,2014,algodao_herbaceo,0
1503,Marabá,PA,2014,cana,5
1503,Marabá,PA,2014,milho,56610
1503,Marabá,PA,2014,soja,13100
1503,Marabá,PA,2015,algodao_arboreo,0
1503,Marabá,PA,2015,algodao_herbaceo,0
1503,Marabá,PA,2015,cana,5
1503,Marabá,PA,2015,milho,57100
1503,Marabá,PA,2015,soja,12600
1503,Marabá,PA,2016,algodao_arboreo,0
1503,Marabá,PA,2016,algodao_herbaceo,0
1503,Marabá,PA,2016,cana,5
1503,Marabá,PA,2016,milho,47400
1503,Marabá,PA,2016,soja,42150
1503,Marabá,PA,2017,algodao_arboreo,0
1503,Marabá,PA,2017,algodao_herbaceo,0
1503,Marabá,PA,2017,cana,5
1503,Marabá,PA,2017,milho,49815
1503,Marabá,PA,2017,soja,49705
1503,Marabá,PA,2018,algodao_arboreo,0
1503,Marabá,PA,2018,algodao_herbaceo,0
1503,Marabá,PA,2018,cana,5
1503,Marabá,PA,2018,milho,42460
1503,Marabá,PA,2018,soja,50970
1503,Marabá,PA,2019,algodao_arboreo,0
1503,Marabá,PA,2019,algodao_herbaceo,0
1503,Marabá,PA,2019,cana,10
1503,Marabá,PA,2019,milho,39210
1503,Marabá,PA,2019,soja,41000
1503,Marabá,PA,2020,algodao_arboreo,0
1503,Marabá,PA,2020,algodao_herbaceo,0
1503,Marabá,PA,2020,cana,20
1503,Marabá,PA,2020,milho,41314
1503,Marabá,PA,2020,soja,43547
1503,Marabá,PA,2021,algodao_arboreo,0
1503,Marabá,PA,2021,algodao_herbaceo,0
1503,Marabá,PA,2021,cana,20
1503,Marabá,PA,2021,milho,41879
1503,Marabá,PA,2021,soja,54617
1503,Marabá,PA,2022,algodao_arboreo,0
1503,Marabá,PA,2022,algodao_herbaceo,0
1503,Marabá,PA,2022,cana,21
1503,Marabá,PA,2022,milho,39879
1503,Marabá,PA,2022,soja,58717
1503,Marabá,PA,2023,algodao_arboreo,0
1503,Marabá,PA,2023,algodao_herbaceo,0
1503,Marabá,PA,2023,cana,21
1503,Marabá,PA,2023,milho,72690
1503,Marabá,PA,2023,soja,81017
1503,Marabá,PA,2024,algodao_arboreo,0
1503,Marabá,PA,2024,algodao_herbaceo,0
1503,Marabá,PA,2024,cana,21
1503,Marabá,PA,2024,milho,77277
1503,Marabá,PA,2024,soja,98471
1504,Redenção,PA,2008,algodao_arboreo,0
1504,Redenção,PA,2008,algodao_herbaceo,0
1504,Redenção,PA,2008,cana,350
1504,Redenção,PA,2008,milho,45892
1504,Redenção,PA,2008,soja,12390
1504,Redenção,PA,2009,algodao_arboreo,0
1504,Redenção,PA,2009,algodao_herbaceo,0
1504,Redenção,PA,2009,cana,350
1504,Redenção,PA,2009,milho,40103
1504,Redenção,PA,2009,soja,11200
1504,Redenção,PA,2010,algodao_arboreo,0
1504,Redenção,PA,2010,algodao_herbaceo,0
1504,Redenção,PA,2010,cana,325
1504,Redenção,PA,2010,milho,33796
1504,Redenção,PA,2010,soja,10550
1504,Redenção,PA,2011,algodao_arboreo,0
1504,Redenção,PA,2011,algodao_herbaceo,0
1504,Redenção,PA,2011,cana,325
1504,Redenção,PA,2011,milho,34744
1504,Redenção,PA,2011,soja,11950
1504,Redenção,PA,2012,algodao_arboreo,0
1504,Redenção,PA,2012,algodao_herbaceo,0
1504,Redenção,PA,2012,cana,370
1504,Redenção,PA,2012,milho,36089
1504,Redenção,PA,2012,soja,16850
1504,Redenção,PA,2013,algodao_arboreo,0
1504,Redenção,PA,2013,algodao_herbaceo,0
1504,Redenção,PA,2013,cana,330
1504,Redenção,PA,2013,milho,40024
1504,Redenção,PA,2013,soja,44279
1504,Redenção,PA,2014,algodao_arboreo,0
1504,Redenção,PA,2014,algodao_herbaceo,0
1504,Redenção,PA,2014,cana,335
1504,Redenção,PA,2014,milho,37006
1504,Redenção,PA,2014,soja,77010
1504,Redenção,PA,2015,algodao_arboreo,0
1504,Redenção,PA,2015,algodao_herbaceo,0
1504,Redenção,PA,2015,cana,365
1504,Redenção,PA,2015,milho,39618
1504,Redenção,PA,2015,soja,74315
1504,Redenção,PA,2016,algodao_arboreo,0
1504,Redenção,PA,2016,algodao_herbaceo,0
1504,Redenção,PA,2016,cana,454
1504,Redenção,PA,2016,milho,39596
1504,Redenção,PA,2016,soja,105498
1504,Redenção,PA,2017,algodao_arboreo,0
1504,Redenção,PA,2017,algodao_herbaceo,0
1504,Redenção,PA,2017,cana,40
1504,Redenção,PA,2017,milho,92061
