CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado,mb_municipio,mb_state_acronym,municipality,state_acronym,MB_Floresta_ha,MB_Pastagem_ha,MB_Savana_ha,TC_Floresta,TC_Pastagem,TC_Agri,MB_Agricultura_ha,MB_Mosaico_ha
1300805,AM,2014,4173930.0205,39662.2606,58919.0324,0.0000,4438.3011,2237.4190,0.0000,0.0000,0.0000,0.0000,0.0000,243.3725,0.0000,1497.1535,183909.6050,4648.8104,479.0261,Borba,AM,Borba,AM,4259620.8190,20373.5105,,4213592.2811,6675.7201,0.0000,0.0000,
1304302,AM,2014,2667147.3846,20238.5228,43009.4406,0.0000,2841.9758,6306.3150,0.0000,0.0000,0.0000,0.0000,0.0000,129.9773,352.6623,421.1993,68965.9325,759.3270,1693.0279,Urucará,AM,Urucará,AM,2715973.8533,12307.0202,,2687385.9074,9148.2908,0.0000,16.9757,
1302603,AM,2014,865007.2383,61908.2000,223.3073,0.1205,10164.1798,5721.5726,4916.5342,0.0000,0.0000,0.0000,0.0000,230.0626,2387.9534,34895.7891,156644.8378,5223.4851,1641.9965,Manaus,AM,Manaus,AM,946830.0426,14453.2373,,926915.4384,15885.7524,4916.5342,179.2220,
1301308,AM,2014,1643326.2959,23342.0191,72734.2916,0.0000,379.2419,819.8138,0.0000,0.0000,0.0000,0.0000,0.0000,310.7752,0.0000,258.2282,144025.4223,566.4238,39.2371,Codajás,AM,Codajás,AM,1735828.6860,691.5104,,1666668.3150,1199.0558,0.0000,,
1303908,AM,2014,1906065.4763,11200.3549,8122.9163,0.0000,3102.0409,504.0599,0.0000,0.0000,0.0000,0.0000,0.0000,47.5483,0.0000,706.6495,54805.0774,565.0687,155.7941,São Paulo de Olivença,AM,São Paulo de Olivença,AM,1912471.8603,1177.9282,,1917265.8312,3606.1008,0.0000,,
1300029,AM,2014,540223.8880,27247.3920,5446.6217,0.0000,3593.8649,409.0336,0.0000,0.0000,0.0000,0.0000,0.0000,636.9281,0.0000,195.6737,19386.7190,334.9760,27.4429,Alvarães,AM,Alvarães,AM,573553.6756,1265.2822,,567471.2800,4002.8986,0.0000,,
1300904,AM,2014,3177112.4595,39581.8993,97827.2959,0.0000,42732.3216,18509.5702,0.0000,0.0000,0.0000,0.0000,0.0000,1649.7155,0.0000,348.3160,33708.4472,1916.8471,854.0823,Canutama,AM,Canutama,AM,3264325.1124,120093.9217,,3216694.3588,61241.8918,0.0000,57.9079,
1300904,AM,2014,3177112.4595,39581.8993,97827.2959,0.0000,42732.3216,18509.5702,0.0000,0.0000,0.0000,0.0000,0.0000,1649.7155,0.0000,348.3160,33708.4472,1916.8471,854.0823,Canutama,RO,Canutama,RO,0.0000,0.4423,,3216694.3588,61241.8918,0.0000,,
1300060,AM,2014,424841.8319,8305.7317,22018.8881,0.0000,1567.5072,439.1365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,214.8355,21774.3211,287.5481,1.6662,Amaturá,AM,Amaturá,AM,446583.7912,284.0655,,433147.5636,2006.6438,0.0000,,
1303957,AM,2014,988356.7980,9375.0711,6406.6312,0.0000,2237.2283,6423.6751,0.0000,0.0000,0.0000,0.0000,0.0000,499.1816,15.0966,335.1868,57136.6595,476.4163,1290.1272,São Sebastião do Uatumã,AM,São Sebastião do Uatumã,AM,1005534.4754,11295.9771,,997731.8691,8660.9034,0.0000,15.5409,
1303106,AM,2014,450436.3967,30130.0202,28093.2033,0.0000,3205.0270,3171.0496,0.0000,0.0000,0.0000,0.0000,0.0000,257.7062,0.0000,409.5355,43294.3890,3673.3931,241.5858,Nova Olinda do Norte,AM,Nova Olinda do Norte,AM,508951.7473,8458.2192,,480566.4169,6376.0766,0.0000,,
1304401,AM,2014,13202.7326,5093.6282,168960.4743,0.0000,826.7298,1817.6953,0.0000,0.0000,0.0000,0.0000,0.0000,87.1166,3.5232,281.1542,96941.3843,1074.8802,371.7338,Urucurituba,AM,Urucurituba,AM,189775.5683,5272.9872,,18296.3608,2644.4251,0.0000,17.5007,
1301852,AM,2014,129943.2723,25243.0268,13201.6988,0.0000,9538.7950,4525.7389,72.2007,0.0000,0.0000,0.0000,0.0000,285.1190,40.0903,3430.5124,31892.1873,4899.6308,404.6070,Iranduba,AM,Iranduba,AM,174613.8084,11941.4694,,155186.2991,14064.5339,72.2007,0.0000,
1301001,AM,2014,2536005.0264,19203.0704,1228.9278,0.0000,3413.0871,4101.9098,0.0000,0.0000,0.0000,0.0000,0.0000,112.6223,9.3952,599.8591,39685.3070,1065.3043,32.4718,Carauari,AM,Carauari,AM,2533131.6161,5098.6366,,2555208.0968,7514.9969,0.0000,,
1302306,AM,2014,6873670.2696,18737.6153,8745.4002,0.0000,1079.9090,1408.9929,0.0000,0.0000,0.0000,0.0000,0.0000,261.2596,0.0000,368.5017,111411.3483,1258.2276,185.6762,Jutaí,AM,Jutaí,AM,6838332.7350,2481.0956,,6892407.8848,2488.9019,0.0000,,
1303601,AM,2014,6133738.5022,17359.2873,94724.4320,0.0000,1624.5210,427.6233,0.0000,0.0000,0.0000,0.0000,0.0000,89.8870,0.1205,307.3122,62851.7578,594.4689,5214.3910,Santa Isabel do Rio Negro,AM,Santa Isabel do Rio Negro,AM,6204810.4386,8901.0947,,6151097.7895,2052.1444,0.0000,0.0000,
1300631,AM,2014,1595576.3110,19156.0642,88910.7541,0.0000,659.1514,1257.8562,0.0000,0.0000,0.0000,0.0000,0.0000,251.8945,0.0000,358.2834,57079.9569,1090.7296,301.1893,Beruri,AM,Beruri,AM,1653493.0397,2791.7740,,1614732.3752,1917.0077,0.0000,,
1300607,AM,2014,842364.5613,11109.0425,1.4454,0.0000,1720.1696,89.7967,49.2145,0.0000,0.0000,0.0000,0.0000,49.4153,0.0000,1015.0157,18003.3723,275.2721,3332.0432,Benjamin Constant,AM,Benjamin Constant,AM,857642.2492,633.8095,,853473.6038,1809.9663,49.2145,,
1301951,AM,2014,2518071.5161,8928.9484,308.0651,0.0000,1054.1926,1779.9337,0.0000,0.0000,0.0000,0.0000,0.0000,323.7137,9.0038,175.6988,29004.8214,349.1491,53.7616,Itamarati,AM,Itamarati,AM,2498077.0232,1862.9772,,2527000.4645,2834.1263,0.0000,,
1304104,AM,2014,8210068.5725,22893.9190,215785.7622,0.0000,2169.7152,1603.7030,0.0000,0.0000,0.0000,0.0000,0.0000,268.4566,5.4705,325.5406,145535.7853,768.2103,115.7741,Tapauá,AM,Tapauá,AM,8369401.5585,3823.2258,,8232962.4915,3773.4181,0.0000,,
1300680,AM,2014,112987.4779,11915.2854,86165.2600,0.0000,4018.9387,1289.9867,0.0000,0.0000,0.0000,0.0000,0.0000,179.5633,0.0000,183.5382,41400.6586,1722.5185,1208.2001,Boa Vista do Ramos,AM,Boa Vista do Ramos,AM,214482.2641,8971.5526,,124902.7633,5308.9254,0.0000,28.7436,
1302405,AM,2014,6360076.9107,84185.4870,180857.1199,0.0000,33786.0582,221019.9373,0.0000,0.0000,0.0000,0.0000,0.0000,13504.9959,234.1580,1212.9479,45208.4556,2015.7479,2829.5291,Lábrea,AM,Lábrea,AM,6472309.1809,391843.1384,,6444262.3977,254805.9955,0.0000,332.8900,
1302405,AM,2014,6360076.9107,84185.4870,180857.1199,0.0000,33786.0582,221019.9373,0.0000,0.0000,0.0000,0.0000,0.0000,13504.9959,234.1580,1212.9479,45208.4556,2015.7479,2829.5291,Lábrea,RO,Lábrea,RO,0.0882,0.0881,,6444262.3977,254805.9955,0.0000,,
1302405,AM,2014,6360076.9107,84185.4870,180857.1199,0.0000,33786.0582,221019.9373,0.0000,0.0000,0.0000,0.0000,0.0000,13504.9959,234.1580,1212.9479,45208.4556,2015.7479,2829.5291,Lábrea,AC,Lábrea,AC,0.0881,0.0881,,6444262.3977,254805.9955,0.0000,,
1301100,AM,2014,461683.7077,52048.8833,8434.1833,0.0000,11715.1952,12387.3454,0.0000,0.0000,0.0000,0.0000,0.0000,53.3601,0.0000,487.8291,35952.2000,24795.2579,7472.9091,Careiro,AM,Careiro,AM,545185.4917,34622.5424,,513732.5910,24102.5406,0.0000,0.0000,
1302801,AM,2014,1449283.9089,8902.2081,59676.3820,0.0000,1244.7270,266.3085,0.0000,0.0000,0.0000,0.0000,0.0000,234.5193,0.0000,201.4654,175998.5029,161.6160,29.5809,Maraã,AM,Maraã,AM,1533239.8364,294.2536,,1458186.1170,1511.0355,0.0000,,
1303007,AM,2014,1224321.8208,28378.4428,34691.9448,0.0000,5153.2618,7929.6717,0.0000,0.0000,0.0000,0.0000,0.0000,275.0312,0.0000,134.3638,113393.9620,1409.3543,5259.0484,Nhamundá,AM,Nhamundá,AM,1297841.3592,13748.9759,,1252700.2636,13082.9335,0.0000,128.8955,
1300086,AM,2014,201232.7367,16885.2098,4023.6363,0.0000,366.0324,393.5054,0.0000,0.0000,0.0000,0.0000,0.0000,58.0577,0.0000,94.5646,22280.2882,1237.4397,139.3023,Anamã,AM,Anamã,AM,226135.2369,495.3806,,218117.9465,759.5378,0.0000,0.0000,
1301902,AM,2014,469403.1812,81978.3315,84087.0981,312.4314,19698.9096,28145.6600,0.0000,0.0000,0.0000,0.0000,0.0000,793.3747,5.9423,1655.7079,172513.6467,21589.9699,16357.6417,Itacoatiara,AM,Itacoatiara,AM,672325.9575,47840.9219,,551381.5127,47844.5695,0.0000,13.0295,
1301159,AM,2016,75763.6400,25725.5259,39886.0798,0.0000,18658.6191,37273.3737,0.0000,0.0000,0.0000,0.0000,0.0000,1396.5663,0.0000,36.3864,66203.0031,0.0000,0.0000,Careiro da Várzea,AM,Careiro da Várzea,AM,176361.0438,31178.0739,,101489.1658,55931.9927,0.0000,0.0000,
1303700,AM,2016,1176338.8925,10005.6052,8918.7100,0.0000,2005.2586,797.3195,0.0000,0.0000,0.0000,0.0000,0.0000,97.9974,0.0000,373.1290,44445.4046,0.0000,5362.7472,Santo Antônio do Içá,AM,Santo Antônio do Içá,AM,1182873.8500,363.6128,,1186344.4977,2802.5781,0.0000,,
1300706,AM,2016,1971583.1599,64653.0115,5790.3706,0.0000,37799.7372,129163.3280,0.0000,0.0000,1.4253,1.4253,0.0000,9007.2119,0.0000,599.2468,15370.6912,188.9183,0.0000,Boca do Acre,AM,Boca do Acre,AM,1993678.2720,185792.8636,,2036236.1714,166963.0652,1.4253,169.0768,
1300706,AM,2016,1971583.1599,64653.0115,5790.3706,0.0000,37799.7372,129163.3280,0.0000,0.0000,1.4253,1.4253,0.0000,9007.2119,0.0000,599.2468,15370.6912,188.9183,0.0000,Boca do Acre,AC,Boca do Acre,AC,0.9714,0.3531,,2036236.1714,166963.0652,1.4253,,
1304237,AM,2016,602096.1232,6218.2348,6529.4316,0.0000,812.7473,764.5165,0.0000,0.0000,0.0000,0.0000,0.0000,33.8670,0.0000,189.1492,33130.0285,0.0000,0.0000,Tonantins,AM,Tonantins,AM,610252.4008,837.4337,,608314.3580,1577.2638,0.0000,,
1304203,AM,2016,2242784.5085,57172.2429,14894.4155,0.0000,5094.8728,1664.9526,0.0000,0.0000,0.0000,0.0000,0.0000,829.3697,0.0000,786.7097,69230.5346,0.0000,0.0000,Tefé,AM,Tefé,AM,2302051.6352,4630.6879,,2299956.7515,6759.8254,0.0000,,
1304260,AM,2016,953155.5838,23564.2825,9973.5350,0.0000,1276.8776,387.3624,0.0000,0.0000,0.0000,0.0000,0.0000,518.7048,0.0000,201.5055,46971.6667,0.0000,0.0000,Uarini,AM,Uarini,AM,976427.8381,2121.8274,,976719.8662,1664.2399,0.0000,,
1301654,AM,2016,700377.9233,23324.8447,20028.2343,0.0000,6066.3754,17679.6184,0.0000,0.0000,0.0000,0.0000,0.0000,585.4350,0.0000,213.4604,1136.3406,0.0000,0.0000,Guajará,AM,Guajará,AM,719633.5189,33773.0981,,723702.7680,23745.9938,0.0000,,
1301654,AM,2016,700377.9233,23324.8447,20028.2343,0.0000,6066.3754,17679.6184,0.0000,0.0000,0.0000,0.0000,0.0000,585.4350,0.0000,213.4604,1136.3406,0.0000,0.0000,Guajará,AC,Guajará,AC,0.0887,,,723702.7680,23745.9938,0.0000,,
1300300,AM,2016,486133.8315,70542.2227,35273.0335,0.0000,21742.7528,45913.9107,0.0000,0.0000,0.0000,0.0000,0.0000,851.9845,0.0000,439.8994,111194.0837,0.0000,0.0000,Autazes,AM,Autazes,AM,605927.3766,67144.2210,,556676.0542,67656.6635,0.0000,,
1302108,AM,2016,5460538.0286,4920.5091,261.4403,0.0000,295.8091,354.5995,0.0000,0.0000,0.0000,0.0000,0.0000,24.1104,0.0000,150.4742,147402.7152,0.0000,2909.8703,Japurá,AM,Japurá,AM,5443267.2923,436.3605,,5465458.5377,650.4087,0.0000,,
1303403,AM,2016,157794.6790,66156.2779,96797.6453,0.0000,11972.9818,30839.5806,0.0000,0.0000,0.0000,0.0000,0.0000,311.0061,0.0000,1280.5011,235119.7334,0.0000,0.0000,Parintins,AM,Parintins,AM,368228.5744,44180.2852,,223950.9569,42812.5624,0.0000,10.2696,
1303403,AM,2016,157794.6790,66156.2779,96797.6453,0.0000,11972.9818,30839.5806,0.0000,0.0000,0.0000,0.0000,0.0000,311.0061,0.0000,1280.5011,235119.7334,0.0000,0.0000,Parintins,PA,Parintins,PA,0.8928,0.1786,,223950.9569,42812.5624,0.0000,,
1301704,AM,2016,2889682.3624,44059.9394,292449.3564,0.0000,14712.0718,35534.0522,0.0000,0.0000,107.5934,107.5934,0.0000,2415.0651,26.5897,1170.2678,80418.1918,17.2748,0.0000,Humaitá,AM,Humaitá,AM,3196831.2598,104230.8293,,2933742.3018,50246.1240,107.5934,1.7704,
1301704,AM,2016,2889682.3624,44059.9394,292449.3564,0.0000,14712.0718,35534.0522,0.0000,0.0000,107.5934,107.5934,0.0000,2415.0651,26.5897,1170.2678,80418.1918,17.2748,0.0000,Humaitá,RO,Humaitá,RO,0.2656,,,2933742.3018,50246.1240,107.5934,,
1300409,AM,2016,10155788.4199,18254.2830,1695687.3999,0.0000,1078.0420,660.2757,0.0000,0.0000,0.0000,0.0000,0.0000,105.1743,0.0000,219.0011,450873.8268,189.4704,1554.9401,Barcelos,AM,Barcelos,AM,11841867.7870,30270.7736,,10174042.7029,1738.3177,0.0000,464.2224,
1300409,AM,2016,10155788.4199,18254.2830,1695687.3999,0.0000,1078.0420,660.2757,0.0000,0.0000,0.0000,0.0000,0.0000,105.1743,0.0000,219.0011,450873.8268,189.4704,1554.9401,Barcelos,RR,Barcelos,RR,0.3575,,,10174042.7029,1738.3177,0.0000,,
1302207,AM,2016,1858826.0558,13803.1840,14075.8563,0.0000,382.8655,622.9256,0.0000,0.0000,0.0000,0.0000,0.0000,86.0225,0.0000,186.5796,72678.4422,5.2095,0.0000,Juruá,AM,Juruá,AM,1879993.8043,2544.1844,,1872629.2397,1005.7911,0.0000,,
1303502,AM,2016,4173353.8502,15321.6473,2449.5343,0.0000,2240.2697,7649.5614,0.0000,0.0000,0.0000,0.0000,0.0000,573.8416,0.0000,183.0162,26523.9194,0.0000,0.0000,Pauini,AM,Pauini,AM,4127397.9948,12027.0845,,4188675.4976,9889.8312,0.0000,,
1303536,AM,2016,2142767.7534,43674.7652,82.7503,0.0000,7440.4574,20229.7700,0.0000,4249.6738,0.0000,0.0000,0.0000,644.4965,188.4165,555.7236,344083.0631,0.0000,0.0000,Presidente Figueiredo,AM,Presidente Figueiredo,AM,2308982.5929,25528.0055,,2186442.5186,27670.2274,4249.6738,4626.8523,
1301803,AM,2016,1190635.7474,13723.0636,6336.2975,0.0000,1955.7730,8038.8511,0.0000,0.0000,0.0000,0.0000,0.0000,482.7099,0.0000,212.8882,7151.6245,0.0000,0.0000,Ipixuna,AM,Ipixuna,AM,1185054.5323,13566.7114,,1204358.8110,9994.6241,0.0000,,
1301803,AM,2016,1190635.7474,13723.0636,6336.2975,0.0000,1955.7730,8038.8511,0.0000,0.0000,0.0000,0.0000,0.0000,482.7099,0.0000,212.8882,7151.6245,0.0000,0.0000,Ipixuna,AC,Ipixuna,AC,0.0886,,,1204358.8110,9994.6241,0.0000,,
1303569,AM,2016,526290.5862,43202.4342,11.3225,0.0000,3832.9112,10221.6252,0.0000,0.0000,0.0000,0.0000,0.0000,396.9885,0.0000,531.1114,1560.1095,0.0000,0.0000,Rio Preto da Eva,AM,Rio Preto da Eva,AM,564495.0219,13415.4588,,569493.0204,14054.5364,0.0000,2.0547,
1301407,AM,2016,1446460.4626,24619.4989,16234.1788,0.0000,3529.3530,7970.8762,0.0000,0.0000,0.0000,0.0000,0.0000,175.1367,0.0000,385.0236,18445.6405,0.0000,0.0000,Eirunepé,AM,Eirunepé,AM,1463023.1072,11309.1500,,1471079.9615,11500.2292,0.0000,,
1300508,AM,2016,362186.1492,50645.1300,35720.4411,0.0000,9416.7173,22338.2757,0.0000,0.0000,0.0000,0.0000,0.0000,219.2822,0.0000,517.4501,98861.9051,0.0000,0.0000,Barreirinha,AM,Barreirinha,AM,482303.8194,21347.1023,,412831.2792,31754.9929,0.0000,8.1236,
1300508,AM,2016,362186.1492,50645.1300,35720.4411,0.0000,9416.7173,22338.2757,0.0000,0.0000,0.0000,0.0000,0.0000,219.2822,0.0000,517.4501,98861.9051,0.0000,0.0000,Barreirinha,PA,Barreirinha,PA,0.7139,,,412831.2792,31754.9929,0.0000,,
1304005,AM,2016,259357.5211,28168.4755,10068.7721,0.0000,5911.6051,9910.9303,0.0000,0.0000,0.0000,0.0000,0.0000,165.5608,0.0000,126.6950,61584.4361,0.0000,0.0000,Silves,AM,Silves,AM,312973.9813,8281.3585,,287525.9967,15822.5354,0.0000,0.2678,
1302702,AM,2016,4200622.1807,85160.2719,412162.6422,0.0000,34263.5987,70371.3420,0.0000,0.0000,0.0000,0.0000,0.0000,8843.2170,0.0000,809.5955,82613.5933,232.5218,0.0000,Manicoré,AM,Manicoré,AM,4654677.4749,331775.9395,,4285782.4527,104634.9407,0.0000,3.0978,
1302702,AM,2016,4200622.1807,85160.2719,412162.6422,0.0000,34263.5987,70371.3420,0.0000,0.0000,0.0000,0.0000,0.0000,8843.2170,0.0000,809.5955,82613.5933,232.5218,0.0000,Manicoré,RO,Manicoré,RO,0.0884,,,4285782.4527,104634.9407,0.0000,,
1304062,AM,2016,303301.9474,12725.4431,0.0000,0.0000,1463.4170,745.9368,0.0000,0.0000,0.0000,0.0000,0.0000,183.6385,0.0000,1175.3268,8716.0301,0.0000,622.4840,Tabatinga,AM,Tabatinga,AM,313118.1560,575.7522,,316027.3905,2209.3538,0.0000,,
1300102,AM,2016,491080.6292,5385.6832,63257.3988,0.0000,1446.7143,1060.1148,0.0000,0.0000,0.0000,0.0000,0.0000,39.2371,0.0000,189.0589,46815.9629,0.0000,0.0000,Anori,AM,Anori,AM,540594.3103,919.9712,,496466.3124,2506.8292,0.0000,,
1300144,AM,2016,5192332.9743,47169.2876,62697.9110,0.0000,60313.3001,108214.5522,0.0000,0.0000,0.0000,0.0000,0.0000,16367.5188,0.0000,495.4075,22456.1175,39.1367,0.0000,Apuí,AM,Apuí,AM,5223778.3859,178565.8146,,5239502.2619,168527.8523,0.0000,6.5495,
1303205,AM,2016,3639843.4539,9146.4840,21143.3654,0.0000,779.7336,1185.2440,0.0000,0.0000,0.0000,0.0000,0.0000,89.8569,0.0000,298.3386,133208.4448,59.3927,0.0000,Novo Airão,AM,Novo Airão,AM,3664150.5873,3828.8081,,3648989.9380,1964.9775,0.0000,30.4779,
1303205,AM,2016,3639843.4539,9146.4840,21143.3654,0.0000,779.7336,1185.2440,0.0000,0.0000,0.0000,0.0000,0.0000,89.8569,0.0000,298.3386,133208.4448,59.3927,0.0000,Novo Airão,RR,,,,,,3648989.9380,1964.9775,0.0000,,
1301506,AM,2016,726861.0397,14214.0445,9.6662,0.0000,4255.5960,9432.6570,0.0000,0.0000,0.0000,0.0000,0.0000,444.3762,0.0000,306.1479,6587.6198,0.0000,0.0000,Envira,AM,Envira,AM,728066.1261,15110.2458,,741075.0842,13688.2531,0.0000,,
1301506,AM,2016,726861.0397,14214.0445,9.6662,0.0000,4255.5960,9432.6570,0.0000,0.0000,0.0000,0.0000,0.0000,444.3762,0.0000,306.1479,6587.6198,0.0000,0.0000,Envira,AC,Envira,AC,0.0886,,,741075.0842,13688.2531,0.0000,,
1300201,AM,2016,7648094.9054,23330.3253,1560.2701,0.0000,716.8879,176.0702,0.0000,0.0000,0.0000,0.0000,0.0000,103.7691,1.4153,146.4993,36746.0164,0.0000,25849.2197,Atalaia do Norte,AM,Atalaia do Norte,AM,7604143.9638,811.1158,,7671425.2306,892.9581,0.0000,,
1302009,AM,2016,380256.0710,10092.0092,14198.6568,0.0000,2101.3990,3467.9729,0.0000,0.0000,0.0000,0.0000,0.0000,27.8745,0.0000,202.2784,26491.6785,0.0000,0.0000,Itapiranga,AM,Itapiranga,AM,408961.0701,4899.9717,,390348.0802,5569.3719,0.0000,5.6259,
1303304,AM,2016,3812997.5921,46532.9216,160259.8018,0.0000,22365.2769,38745.0616,0.0000,0.0000,0.0000,0.0000,0.0000,15511.9810,449.8266,472.2707,77843.6388,153.6260,0.0000,Novo Aripuanã,AM,Novo Aripuanã,AM,3983320.8336,142395.3528,,3859530.5137,61110.3385,0.0000,1.1509,
1301605,AM,2016,1115163.3294,7853.9578,15744.0310,0.0000,297.5757,1377.8461,0.0000,0.0000,0.0000,0.0000,0.0000,148.2559,0.0000,290.6297,84070.8070,0.0000,0.0000,Fonte Boa,AM,Fonte Boa,AM,1147067.7812,2051.1221,,1123017.2872,1675.4219,0.0000,,
1302900,AM,2016,3681650.6468,107366.3921,76010.6361,0.0000,17115.0114,19078.2023,0.0000,0.0000,0.0000,0.0000,0.0000,3976.1784,259.0714,515.9646,135247.3897,353.1742,0.0000,Maués,AM,Maués,AM,3860025.2875,32446.4073,,3789017.0388,36193.2137,0.0000,1.5171,
1302900,AM,2016,3681650.6468,107366.3921,76010.6361,0.0000,17115.0114,19078.2023,0.0000,0.0000,0.0000,0.0000,0.0000,3976.1784,259.0714,515.9646,135247.3897,353.1742,0.0000,Maués,PA,Maués,PA,2.9391,,,3789017.0388,36193.2137,0.0000,,
1301209,AM,2016,5418271.7243,69900.9784,81281.3281,0.0000,3869.5285,2227.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.6058,0.0000,806.8151,276751.5086,309.2997,0.0000,Coari,AM,Coari,AM,5551186.0261,2945.0029,,5488172.7027,6096.5285,0.0000,,
1302504,AM,2016,433455.3175,52798.6144,76256.1365,0.0000,10353.7205,16910.6753,0.0000,0.0000,0.0000,0.0000,0.0000,534.6948,42.0878,1038.7848,148338.3934,76.1355,0.0000,Manacapuru,AM,Manacapuru,AM,571516.7453,39429.4959,,486253.9318,27264.3958,0.0000,0.0000,
1302553,AM,2016,310991.8601,38246.1811,7959.3229,0.0000,5658.7370,5630.1699,0.0000,0.0000,0.0000,0.0000,0.0000,128.6825,0.0000,102.0727,32054.3754,84.2158,0.0000,Manaquiri,AM,Manaquiri,AM,363127.4199,9976.3986,,349238.0413,11288.9069,0.0000,0.0000,
1303809,AM,2016,10601386.4556,104486.4238,47917.0011,0.0000,6681.6423,4732.1629,0.0000,0.0000,0.0000,0.0000,0.0000,169.6862,0.2509,637.8215,146926.0178,9.3250,28495.9835,São Gabriel da Cachoeira,AM,São Gabriel da Cachoeira,AM,10732992.8692,3635.6845,,10705872.8794,11413.8052,0.0000,0.0000,
1300839,AM,2016,866444.9890,18407.3369,18079.7486,0.0000,3750.7230,2928.5102,0.0000,0.0000,0.0000,0.0000,0.0000,86.1631,0.0000,160.6423,43424.5470,0.0000,0.0000,Caapiranga,AM,Caapiranga,AM,910081.4675,10456.8131,,884852.3259,6679.2333,0.0000,0.0000,
1300805,AM,2016,4173133.4037,42843.0668,58530.3350,0.0000,6239.6250,4528.1379,0.0000,0.0000,0.0000,0.0000,0.0000,185.6762,0.0000,353.8367,183778.9250,371.9948,0.0000,Borba,AM,Borba,AM,4257436.3676,27374.0972,,4215976.4705,10767.7629,0.0000,0.0000,
1304302,AM,2016,2667020.0572,23734.8420,37991.9077,0.0000,3571.3003,9373.7160,0.0000,0.0000,0.0000,0.0000,0.0000,53.7415,758.6043,232.8832,69115.8144,12.8984,0.0000,Urucará,AM,Urucará,AM,2725997.5898,11824.5818,,2690754.8992,12945.0163,0.0000,112.8930,
1302603,AM,2016,864119.2689,80203.2459,197.2897,0.0000,7409.2906,13405.1114,0.0000,330.5193,0.0000,0.0000,0.0000,121.8067,124.1053,26405.6359,156669.7613,0.0000,0.0000,Manaus,AM,Manaus,AM,948349.7739,15876.7144,,944322.5149,20814.4020,330.5193,179.6687,
1301308,AM,2016,1642998.3363,23740.7943,72573.9203,0.0000,768.4312,1175.2264,0.0000,0.0000,0.0000,0.0000,0.0000,123.3625,4.7478,226.9007,143906.6068,283.6335,0.0000,Codajás,AM,Codajás,AM,1741636.9277,1354.8767,,1666739.1306,1943.6576,0.0000,,
1303908,AM,2016,1905755.5142,11099.9384,8096.8987,0.0000,3076.6155,1786.1872,0.0000,0.0000,0.0000,0.0000,0.0000,149.6913,0.0000,565.4903,54744.3999,0.2509,0.0000,São Paulo de Olivença,AM,São Paulo de Olivença,AM,1904683.6419,1396.6592,,1916855.4525,4862.8027,0.0000,,
1300029,AM,2016,539658.5082,30397.9749,5404.1725,0.0000,1847.6075,303.0061,0.0000,0.0000,0.0000,0.0000,0.0000,399.1767,0.0000,138.5696,19353.5246,0.0000,0.0000,Alvarães,AM,Alvarães,AM,574243.4334,1681.9339,,570056.4831,2150.6136,0.0000,,
1300904,AM,2016,3172385.0645,39784.8101,93138.8972,0.0000,19621.8707,52731.3923,0.0000,0.0000,0.0000,0.0000,0.0000,2748.4451,0.0000,150.0426,33680.4322,0.0000,0.0000,Canutama,AM,Canutama,AM,3260394.8227,124591.6510,,3212169.8746,72353.2630,0.0000,14.3296,
1300904,AM,2016,3172385.0645,39784.8101,93138.8972,0.0000,19621.8707,52731.3923,0.0000,0.0000,0.0000,0.0000,0.0000,2748.4451,0.0000,150.0426,33680.4322,0.0000,0.0000,Canutama,RO,Canutama,RO,0.0000,0.4423,,3212169.8746,72353.2630,0.0000,,
1300060,AM,2016,424685.5158,9213.1239,21951.9672,0.0000,888.8928,817.3446,0.0000,0.0000,0.0000,0.0000,0.0000,29.7114,0.0000,159.1266,21705.7842,0.0000,0.0000,Amaturá,AM,Amaturá,AM,446500.6591,377.6842,,433898.6397,1706.2374,0.0000,,
1303957,AM,2016,988042.9513,11243.8881,6056.3077,0.0000,1871.6777,7957.2652,0.0000,0.0000,0.0000,0.0000,0.0000,84.8682,0.0000,227.0915,57062.8628,5.1593,0.0000,São Sebastião do Uatumã,AM,São Sebastião do Uatumã,AM,1006866.6013,11659.3406,,999286.8394,9828.9429,0.0000,2.6796,
1303106,AM,2016,449415.2179,34325.1094,25046.6103,0.0000,4817.6233,5268.3131,0.0000,0.0000,0.0000,0.0000,0.0000,505.8266,0.0000,251.3324,43214.5195,67.7540,0.0000,Nova Olinda do Norte,AM,Nova Olinda do Norte,AM,508687.5932,10268.2560,,483740.3273,10085.9364,0.0000,,
1304401,AM,2016,13335.5707,10447.1207,158842.7889,0.0000,3211.4310,5009.2920,0.0000,0.0000,0.0000,0.0000,0.0000,218.1680,0.0000,177.6762,97419.0051,0.0000,0.0000,Urucurituba,AM,Urucurituba,AM,202376.7335,5602.7700,,23782.6914,8220.7230,0.0000,7.8583,
